"","ID Monitoreo","Fecha","Personal","Código","Código control","Tratamiento","Agua inicial","Altura","Crecimiento","Tasa de crecimiento","Tasa de crecimiento acumulada","Herviboría","Estado","Nuevas hojas","Flores","Frutos","Diámetro","Zona","Familia","Genero","Especie","Nombre común","Isla","Sitio específico","Latitud","Longitud","Sustrato","Altitud","Proyecto","Subproyecto","DAP","PlantingDate","cc","age"
"535",NA,2023-10-23,"Sharon López",14372,14327,"Hidrogel",NA,485,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",7.321127382,2021-09-23,8.42679088605086,2.08219178082192
"536",NA,2023-10-23,"Sharon López",14366,14752,"Hidrogel",NA,562,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",10.18591636,2021-09-23,14.8488742817028,2.08219178082192
"537",NA,2023-10-23,"Sharon López",14308,14331,"Waterboxx®",NA,685,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",13.36901522,2021-09-23,21.9845224891306,2.08219178082192
"538",NA,2023-10-23,"Sharon López",14317,14299,"Cocoon",NA,592,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",10.18591636,2021-09-23,14.8488742817028,2.08219178082192
"539",NA,2023-10-23,"Sharon López",14311,14351,"Hidrogel",NA,692,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",12.73239545,2021-09-23,20.5573928521285,2.08219178082192
"540",NA,2023-10-23,"Sharon López",14313,0,"Control",NA,500,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",8.912676813,2021-09-23,11.9946149920065,2.08219178082192
"541",NA,2023-10-23,"Sharon López",14367,14354,"Hidrogel",NA,566,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",9.867606472,2021-09-23,14.1353094564766,2.08219178082192
"542",NA,2023-10-23,"Sharon López",14323,0,"Control",NA,722,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",14.00563499,2021-09-23,23.4116521261327,2.08219178082192
"543",NA,2023-10-23,"Sharon López",14310,14334,"Hidrogel",NA,585,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",8.594366927,2021-09-23,11.2810501712637,2.08219178082192
"544",NA,2023-10-23,"Sharon López",14370,14323,"Hidrogel",NA,615,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",10.50422624,2021-09-23,15.5624390889952,2.08219178082192
"545",NA,2023-10-23,"Sharon López",14375,14355,"Cocoon",NA,622,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",12.73239545,2021-09-23,20.5573928521285,2.08219178082192
"546",NA,2023-10-23,"Sharon López",14377,0,"Control",NA,649,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",13.68732511,2021-09-23,22.6980873188403,2.08219178082192
"547",NA,2023-10-23,"Sharon López",14378,14377,"Hidrogel",NA,510,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",8.594366927,2021-09-23,11.2810501712637,2.08219178082192
"548",NA,2023-10-19,"Sharon López",9640,9733,"Waterboxx®_Hidrogel",NA,1095,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",18.78028328,2018-09-07,34.1151244372744,5.11780821917808
"549",NA,2023-10-19,"Sharon López",9639,9654,"Waterboxx®_Hidrogel",NA,952,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",19.09859317,2018-09-07,34.8286892669841,5.11780821917808
"550",NA,2023-10-19,"Sharon López",9645,9792,"Waterboxx®_Hidrogel",NA,NA,NA,NA,NA,NA,"Muerto",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",16.55211408,2018-09-07,29.1201706965584,5.11780821917808
"551",NA,2023-10-19,"Sharon López",9649,9797,"Cocoon_Hidrogel",NA,628,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",13.5982043,2018-09-07,22.498302525439,5.11780821917808
"552",NA,2023-10-19,"Sharon López",9652,9732,"Cocoon_Hidrogel",NA,668,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",13.53472202,2018-09-07,22.3559923938946,5.11780821917808
"553",NA,2023-10-19,"Sharon López",9655,9812,"Waterboxx®_Hidrogel",NA,NA,NA,NA,NA,NA,"Muerto",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",11.14084602,2018-09-07,16.9895687484146,5.11780821917808
"554",NA,2023-10-19,"Sharon López",9657,9733,"Waterboxx®_Hidrogel",NA,NA,NA,NA,NA,NA,"Muerto",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",10.18591636,2018-09-07,14.8488742817028,5.11780821917808
"555",NA,2023-10-19,"Sharon López",9677,9680,"Waterboxx®_Hidrogel",NA,1000,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",21.32676237,2018-09-07,39.8236430077001,5.11780821917808
"556",NA,2023-10-19,"Sharon López",9664,9654,"Waterboxx®_Hidrogel",NA,NA,NA,NA,NA,NA,"Muerto",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",19.01618533,2018-09-07,34.6439531398209,5.11780821917808
"557",NA,2023-10-19,"Sharon López",9666,0,"Control",NA,NA,NA,NA,NA,NA,"Muerto",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",12.73239545,2018-09-07,20.5573928521285,5.11780821917808
"558",NA,2023-10-19,"Sharon López",9817,9812,"Waterboxx®_Hidrogel",NA,968,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",18.46193023,2018-09-10,33.4014628544979,5.10958904109589
"559",NA,2023-10-19,"Sharon López",9731,9732,"Waterboxx®_Hidrogel",NA,986,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",16.21194468,2018-09-10,28.3576027474964,5.10958904109589
"560",NA,2023-10-19,"Sharon López",7811,7771,"Waterboxx®",NA,730,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Transición","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Rocoso-arcilloso",NA,"Prácticas Agrícolas Sostenibles","Agricultura",16.27120932,NA,28.4904580689236,NA
"561",NA,2023-10-19,"Sharon López",9756,9654,"Waterboxx®_Hidrogel",NA,820,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",19.32536889,2018-09-10,35.3370592017797,5.10958904109589
"562",NA,2023-10-19,"Sharon López",9767,0,"Control",NA,942,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",11.77743825,2018-09-10,18.4166366481725,5.10958904109589
"563",NA,2023-10-19,"Sharon López",9783,0,"Control",NA,820,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",9.230965113,2018-09-10,12.7081314227655,5.10958904109589
"564",NA,2023-10-19,"Sharon López",9775,9819,"Waterboxx®_Hidrogel",NA,934,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",11.45912911,2018-09-10,17.7030734997603,5.10958904109589
"565",NA,2023-10-19,"Sharon López",9773,9768,"Cocoon_Hidrogel",NA,873,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",10.18589254,2018-09-10,14.8488208836942,5.10958904109589
"566",NA,2023-10-19,"Sharon López",9771,9780,"Cocoon_Hidrogel",NA,820,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",7.957728546,2018-09-10,9.85387881342458,5.10958904109589
"567",NA,2023-10-20,"Sharon López",9749,9696,"Waterboxx®_Hidrogel",NA,1010,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",10.50420168,2018-09-10,15.5623840321064,5.11232876712329
"568",NA,2023-10-21,"Sharon López",9745,9717,"Waterboxx®_Hidrogel",NA,788,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",NA,NA,"Humífero-rocoso",NA,"Restauración ecológica","Restauración rural",13.6872931,2018-09-10,22.698015561063,5.11506849315068
"569",NA,2023-11-02,"Sharon López",16992,NA,NA,NA,180,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,8.785332315,NA,11.7091430105049,NA
"570",NA,2023-11-02,"Sharon López",16276,NA,NA,NA,50,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,1.082251082,2022-11-16,-5.55908528194814,0.961643835616438
"571",NA,2023-11-02,"Sharon López",16278,NA,NA,NA,176,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.512095747,2022-11-16,8.85489039892231,0.961643835616438
"572",NA,2023-11-02,"Sharon López",16277,NA,NA,NA,215,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,8.785332315,2022-11-16,11.7091430105049,0.961643835616438
"573",NA,2023-11-02,"Sharon López",16279,NA,NA,NA,144,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.84364655,2022-11-16,7.3564077805315,0.961643835616438
"574",NA,2023-11-02,"Sharon López",16280,NA,NA,NA,183,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.448433919,2022-11-16,8.71217776923987,0.961643835616438
"575",NA,2023-11-02,"Sharon López",16288,NA,NA,NA,207,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.779984721,2022-11-16,7.21369514860733,0.961643835616438
"576",NA,2023-11-02,"Sharon López",16303,NA,NA,NA,181,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.62083015,2022-11-16,6.8569135721595,0.961643835616438
"577",NA,2023-11-02,"Sharon López",16287,NA,NA,NA,195,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,9.467672615,2022-11-16,13.2387657312239,0.961643835616438
"578",NA,2023-11-02,"Sharon López",16307,NA,NA,NA,134,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,3.819709702,2022-11-16,0.57755783026446,0.961643835616438
"579",NA,2023-11-02,"Sharon López",16306,NA,NA,NA,220,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,9.071810542,2022-11-16,12.3513498463177,0.961643835616438
"580",NA,2023-11-02,"Sharon López",16317,NA,NA,NA,206,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.366182837,2022-11-16,6.28606305118801,0.961643835616438
"581",NA,2023-11-02,"Sharon López",16325,NA,NA,NA,132,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.766743061,2022-11-16,9.42574092213553,0.961643835616438
"582",NA,2023-11-02,"Sharon López",16338,NA,NA,NA,NA,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.798573975,2022-11-16,9.49709723697675,0.961643835616438
"583",NA,2023-11-02,"Sharon López",16348,NA,NA,NA,166,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.00280112,2022-11-16,7.7131893547376,0.961643835616438
"584",NA,2023-11-02,"Sharon López",16368,NA,NA,NA,178,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,5.156608098,2022-11-16,3.57452307152954,0.961643835616438
"585",NA,2023-11-02,"Sharon López",16425,NA,NA,NA,236,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.525337408,2022-11-16,6.64284462763584,0.961643835616438
"586",NA,2023-11-02,"Sharon López",16432,NA,NA,NA,234,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,5.793226381,2022-11-16,5.00164937507913,0.961643835616438
"587",NA,2023-11-02,"Sharon López",16431,NA,NA,NA,221,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.957728546,2022-11-16,9.85387881342458,0.961643835616438
"588",NA,2023-11-02,"Sharon López",16444,NA,NA,NA,215,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.448433919,2022-11-16,8.71217776923987,0.961643835616438
"589",NA,2023-11-02,"Sharon López",16445,NA,NA,NA,216,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,5.729564553,2022-11-16,4.85893674539669,0.961643835616438
"590",NA,2023-11-02,"Sharon López",16361,NA,NA,NA,210,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.54210067,2022-11-16,6.6804233349591,0.961643835616438
"591",NA,2023-11-02,"Sharon López",16360,NA,NA,NA,251,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,5.156325416,2022-11-16,3.57388937480968,0.961643835616438
"592",NA,2023-11-02,"Sharon López",16359,NA,NA,NA,283,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.448433919,2022-11-16,8.71217776923987,0.961643835616438
"593",NA,2023-11-02,"Sharon López",16346,NA,NA,NA,180,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.111535523,2022-11-16,5.71521252797479,0.961643835616438
"594",NA,2023-11-02,"Sharon López",16345,NA,NA,NA,250,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,8.212375859,2022-11-16,10.4247293343961,0.961643835616438
"595",NA,2023-11-02,"Sharon López",16344,NA,NA,NA,310,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.314100042,2022-11-16,6.16930748715266,0.961643835616438
"596",NA,2023-11-02,"Sharon López",16349,NA,NA,NA,215,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,5.47491724,2022-11-16,4.2880862244252,0.961643835616438
"597",NA,2023-11-02,"Sharon López",16342,NA,NA,NA,231,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,11.87293099,2022-11-16,18.6307055882127,0.961643835616438
"598",NA,2023-11-02,"Sharon López",16341,NA,NA,NA,158,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,5.379424497,2022-11-16,4.07401727765981,0.961643835616438
"599",NA,2023-11-02,"Sharon López",16340,NA,NA,NA,170,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.034632035,2022-11-16,7.78454567182055,0.961643835616438
"600",NA,2023-11-02,"Sharon López",16347,NA,NA,NA,230,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.734912147,2022-11-16,9.35438460729431,0.961643835616438
"601",NA,2023-11-02,"Sharon López",16339,NA,NA,NA,NA,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.098293863,2022-11-16,7.92725830150299,0.961643835616438
"602",NA,2023-11-02,"Sharon López",16329,NA,NA,NA,158,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,7.798573975,2022-11-16,9.49709723697675,0.961643835616438
"603",NA,2023-11-02,"Sharon López",16331,NA,NA,NA,200,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,3.11942959,2022-11-16,-0.992281105209299,0.961643835616438
"604",NA,2023-11-02,"Sharon López",16327,NA,NA,NA,200,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,9.96307614,2022-11-16,14.3493266753222,0.961643835616438
"605",NA,2023-11-02,"Sharon López",16330,NA,NA,NA,182,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.907308378,2022-11-16,7.49912041021394,0.961643835616438
"606",NA,2023-11-02,"Sharon López",16314,NA,NA,NA,170,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,8.307868602,2022-11-16,10.6387982811615,0.961643835616438
"607",NA,2023-11-02,"Sharon López",16315,NA,NA,NA,210,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,8.021390374,2022-11-16,9.99659144310702,0.961643835616438
"608",NA,2023-11-02,"Sharon López",16316,NA,NA,NA,240,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,5.85688821,2022-11-16,5.1443620070033,0.961643835616438
"609",NA,2023-11-02,"Sharon López",16317,NA,NA,NA,206,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,NA,"Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","San Cristóbal","Finca Amangala",NA,NA,NA,NA,NA,NA,6.302521008,2022-11-16,6.14335041926384,0.961643835616438
