"","ID Monitoreo","Fecha","Personal","Código","Código control","Tratamiento","Agua inicial","Altura","Crecimiento","Tasa de crecimiento","Tasa de crecimiento acumulada","Herviboría","Estado","Nuevas hojas","Flores","Frutos","Diámetro","Zona","Familia","Genero","Especie","Nombre común","Observaciones","Isla","Sitio específico","Latitud","Longitud","Sustrato","Altitud","Proyecto","Subproyecto","DAP","PlantingDate","age"
"64",997,2013-06-26,"Estalin Jiménez",240,0,"Control",15,20,0,0,0.07,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.115068493150685
"65",1598,2013-07-10,"Estalin Jiménez",240,0,"Control",15,27.7,7.7,0.55,0.19,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.153424657534247
"66",2224,2013-07-24,"Estalin Jiménez",240,0,"Control",15,30,2.3,0.16,0.19,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.191780821917808
"67",2863,2013-08-07,"Estalin Jiménez",240,0,"Control",15,32,2,0.14,0.18,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.23013698630137
"68",3499,2013-08-21,"Estalin Jiménez",240,0,"Control",15,35,3,0.21,0.18,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.268493150684932
"69",4141,2013-09-04,"Estalin Jiménez",240,0,"Control",15,37,2,0.14,0.18,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.306849315068493
"70",4805,2013-09-18,"Estalin Jiménez",240,0,"Control",15,41,4,0.29,0.19,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.345205479452055
"71",5481,2013-10-02,"Estalin Jiménez",240,0,"Control",15,43,2,0.14,0.19,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.383561643835616
"72",6102,2013-10-16,"Estalin Jiménez",240,0,"Control",15,48,5,0.36,0.2,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.421917808219178
"73",6731,2013-10-30,"Estalin Jiménez",240,0,"Control",15,48.5,0.5,0.04,0.19,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.46027397260274
"74",7367,2013-11-13,"Estalin Jiménez",240,0,"Control",15,51,2.5,0.18,0.19,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.498630136986301
"75",7974,2013-11-27,"Estalin Jiménez",240,0,"Control",15,53,2,0.14,0.18,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.536986301369863
"76",8524,2013-12-12,"Estalin Jiménez",240,0,"Control",15,57,4,0.27,0.19,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.578082191780822
"77",9242,2013-12-26,"Estalin Jiménez",240,0,"Control",15,59,2,0.14,0.19,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.616438356164384
"78",9769,2014-01-08,"Estalin Jiménez",240,0,"Control",15,60,1,0.08,0.18,"No",0,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299654,-90.447425,"Humífero",353.78,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.652054794520548
"79",8493,2013-12-12,"Estalin Jiménez",241,0,"Control",5,23,0,0,0,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0
"80",9188,2013-12-26,"Estalin Jiménez",241,0,"Control",5,23,0,0,0,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.0383561643835616
"81",9701,2014-01-08,"Estalin Jiménez",241,0,"Control",5,23,0,0,0,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.073972602739726
"82",11761,2014-01-22,"Estalin Jiménez",241,0,"Control",5,30,7,0.5,0.17,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.112328767123288
"83",13539,2014-02-06,"Estalin Jiménez",241,0,"Control",5,32,2,0.13,0.16,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.153424657534247
"84",13540,2014-03-05,"Estalin Jiménez",241,0,"Control",5,32.5,0.5,0.02,0.11,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.227397260273973
"85",13541,2014-03-20,"Estalin Jiménez",241,0,"Control",5,33,0.5,0.03,0.1,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.268493150684932
"86",13542,2014-04-02,"Estalin Jiménez",241,0,"Control",5,33.5,0.5,0.04,0.09,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.304109589041096
"87",13543,2014-04-16,"Estalin Jiménez",241,0,"Control",5,34.5,1,0.07,0.09,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.342465753424658
"88",13544,2014-05-01,"Estalin Jiménez",241,0,"Control",5,35,0.5,0.03,0.09,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.383561643835616
"89",13545,2014-05-14,"Estalin Jiménez",241,0,"Control",5,50,15,1.15,0.18,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.419178082191781
"90",13546,2014-05-28,"Estalin Jiménez",241,0,"Control",5,59,9,0.64,0.22,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.457534246575342
"91",13547,2014-06-26,"Estalin Jiménez",241,0,"Control",5,97,38,1.31,0.38,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.536986301369863
"92",42178,2016-01-18,"Soledad Morán",241,0,"Control",5,465,368,0.64,0.58,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,2.1013698630137
"93",65977,2016-12-07,"Volunteer",241,0,"Control",5,500,35,0.11,0.44,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","altura real 500","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,2.98904109589041
"94",69182,2017-05-05,"Jandry Vasquez",241,0,"Control",5,500,0,0,0.38,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","altura real 425","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.3972602739726
"95",78433,2017-07-27,"Jandry Vasquez",241,0,"Control",5,500,0,0,0.36,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","375 altura actual","Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.62465753424658
"96",90550,2018-04-19,"Micaela Solis",241,0,"Control",5,500,0,0,0.3,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,4.35342465753425
"97",96261,2018-10-10,"María Guerrero",241,0,"Control",5,500,0,0,0.27,"No",0,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299424,-90.447401,"Humífero",332.77,"Restauración ecológica","Restauración rural",NA,2013-12-12,4.83013698630137
"98",67,2013-05-15,"Estalin Jiménez",242,0,"Control",5,16,0,0,0,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0
"99",235,2013-05-29,"Estalin Jiménez",242,0,"Control",5,20,4,0.29,0.29,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.0383561643835616
"100",539,2013-06-12,"Estalin Jiménez",242,0,"Control",5,23,3,0.21,0.25,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","planta_seca_pocas_hojas_verdes","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.0767123287671233
"101",1024,2013-06-26,"Estalin Jiménez",242,0,"Control",5,28,5,0.36,0.29,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.115068493150685
"102",1627,2013-07-10,"Estalin Jiménez",242,0,"Control",5,30,2,0.14,0.25,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.153424657534247
"103",2252,2013-07-24,"Estalin Jiménez",242,0,"Control",5,32,2,0.14,0.23,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.191780821917808
"104",2888,2013-08-07,"Estalin Jiménez",242,0,"Control",5,35.5,3.5,0.25,0.23,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.23013698630137
"105",3525,2013-08-21,"Estalin Jiménez",242,0,"Control",5,38,2.5,0.18,0.22,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.268493150684932
"106",4168,2013-09-04,"Estalin Jiménez",242,0,"Control",5,40,2,0.14,0.21,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.306849315068493
"107",4832,2013-09-18,"Estalin Jiménez",242,0,"Control",5,43,3,0.21,0.21,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.345205479452055
"108",5507,2013-10-02,"Estalin Jiménez",242,0,"Control",5,43,0,0,0.19,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.383561643835616
"109",6125,2013-10-16,"Estalin Jiménez",242,0,"Control",5,43.5,0.5,0.04,0.18,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.421917808219178
"110",6751,2013-10-30,"Estalin Jiménez",242,0,"Control",5,44,0.5,0.04,0.17,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.46027397260274
"111",7386,2013-11-13,"Estalin Jiménez",242,0,"Control",5,44,0,0,0.15,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.498630136986301
"112",7993,2013-11-27,"Estalin Jiménez",242,0,"Control",5,44,0,0,0.14,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.536986301369863
"113",8587,2013-12-12,"Estalin Jiménez",242,0,"Control",5,44,0,0,0.13,"No",0,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299655,-90.447404,"Humífero",353.96,"Restauración ecológica","Restauración rural",NA,2013-05-15,0.578082191780822
"114",559,2013-06-12,"Estalin Jiménez",243,0,"Control",5,17,0,0,0,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0
"115",1047,2013-06-26,"Estalin Jiménez",243,0,"Control",5,19,2,0.14,0.14,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.0383561643835616
"116",1651,2013-07-10,"Estalin Jiménez",243,0,"Control",5,20.5,1.5,0.11,0.13,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.0767123287671233
"117",2278,2013-07-24,"Estalin Jiménez",243,0,"Control",5,20.5,0,0,0.08,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.115068493150685
"118",2918,2013-08-07,"Estalin Jiménez",243,0,"Control",5,21.5,1,0.07,0.08,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.153424657534247
"119",3556,2013-08-21,"Estalin Jiménez",243,0,"Control",5,22,0.5,0.04,0.07,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.191780821917808
"120",4201,2013-09-04,"Estalin Jiménez",243,0,"Control",5,22,0,0,0.06,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.23013698630137
"121",4865,2013-09-18,"Estalin Jiménez",243,0,"Control",5,22,0,0,0.05,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.268493150684932
"122",5537,2013-10-02,"Estalin Jiménez",243,0,"Control",5,22,0,0,0.04,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.306849315068493
"123",6150,2013-10-16,"Estalin Jiménez",243,0,"Control",5,23,1,0.07,0.05,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.345205479452055
"124",6774,2013-10-30,"Estalin Jiménez",243,0,"Control",5,23,0,0,0.04,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.383561643835616
"125",7408,2013-11-13,"Estalin Jiménez",243,0,"Control",5,32.5,9.5,0.68,0.1,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.421917808219178
"126",8015,2013-11-27,"Estalin Jiménez",243,0,"Control",5,32.5,0,0,0.09,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.46027397260274
"127",8589,2013-12-12,"Estalin Jiménez",243,0,"Control",5,32.5,0,0,0.08,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.501369863013699
"128",9155,2013-12-26,"Estalin Jiménez",243,0,"Control",5,37,4.5,0.32,0.1,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299658,-90.447386,"Humífero",354.15,"Restauración ecológica","Restauración rural",NA,2013-06-12,0.53972602739726
