Código,Código control,Fecha siembra,Tratamiento,RetiroTratamiento,Agua inicial,Zona,Familia,Genero,Especie,Nombre común,Isla,Sitio específico,Latitud,Longitud,Sustrato,Altitud,Proyecto,Subproyecto
16324,16436,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879808,-89.512871,Rocoso-arcilloso,535.57,Restauración ecológica,Restauración rural
16325,16440,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87981,-89.512851,Rocoso-arcilloso,535.57,Restauración ecológica,Restauración rural
16326,16441,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879827,-89.512808,Rocoso-arcilloso,536.19,Restauración ecológica,Restauración rural
16327,16443,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87985,-89.512792,Rocoso-arcilloso,536.17,Restauración ecológica,Restauración rural
16328,16444,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879833,-89.512778,Rocoso-arcilloso,534.64,Restauración ecológica,Restauración rural
16329,16275,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879856,-89.512774,Rocoso-arcilloso,536.07,Restauración ecológica,Restauración rural
16330,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879834,-89.512754,Rocoso-arcilloso,535.74,Restauración ecológica,Restauración rural
16331,16277,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879852,-89.512713,Rocoso-arcilloso,535.5,Restauración ecológica,Restauración rural
16332,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879794,-89.513019,Rocoso-arcilloso,536.15,Restauración ecológica,Restauración rural
16333,16299,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879792,-89.513,Rocoso-arcilloso,536.25,Restauración ecológica,Restauración rural
16334,16307,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879816,-89.51297,Rocoso-arcilloso,535.04,Restauración ecológica,Restauración rural
16335,16308,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879803,-89.512928,Rocoso-arcilloso,534.85,Restauración ecológica,Restauración rural
16336,16309,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879827,-89.512922,Rocoso-arcilloso,534.66,Restauración ecológica,Restauración rural
16337,16316,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879827,-89.512902,Rocoso-arcilloso,535.2,Restauración ecológica,Restauración rural
16338,16323,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879823,-89.512865,Rocoso-arcilloso,534.59,Restauración ecológica,Restauración rural
16339,16330,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879843,-89.512835,Rocoso-arcilloso,534.62,Restauración ecológica,Restauración rural
16340,16332,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879839,-89.512812,Rocoso-arcilloso,535.12,Restauración ecológica,Restauración rural
16341,16348,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879851,-89.512789,Rocoso-arcilloso,535.09,Restauración ecológica,Restauración rural
16342,16350,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879848,-89.512757,Rocoso-arcilloso,534.23,Restauración ecológica,Restauración rural
16343,16352,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879875,-89.512726,Rocoso-arcilloso,534.01,Restauración ecológica,Restauración rural
16344,16423,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879886,-89.512752,Rocoso-arcilloso,535.1,Restauración ecológica,Restauración rural
16345,16425,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879867,-89.51279,Rocoso-arcilloso,536,Restauración ecológica,Restauración rural
16346,16427,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879882,-89.512818,Rocoso-arcilloso,535.76,Restauración ecológica,Restauración rural
16347,16428,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879858,-89.512817,Rocoso-arcilloso,537.23,Restauración ecológica,Restauración rural
16348,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879836,-89.512882,Rocoso-arcilloso,537.04,Restauración ecológica,Restauración rural
16349,16429,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879829,-89.51292,Rocoso-arcilloso,536.94,Restauración ecológica,Restauración rural
16350,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879825,-89.512927,Rocoso-arcilloso,537.37,Restauración ecológica,Restauración rural
16351,16431,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879813,-89.512939,Rocoso-arcilloso,537.75,Restauración ecológica,Restauración rural
16352,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879829,-89.512963,Rocoso-arcilloso,537.26,Restauración ecológica,Restauración rural
16353,16434,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.8798,-89.512975,Rocoso-arcilloso,538.47,Restauración ecológica,Restauración rural
16354,16436,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879805,-89.513,Rocoso-arcilloso,537.56,Restauración ecológica,Restauración rural
16355,16440,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879831,-89.513024,Rocoso-arcilloso,538.45,Restauración ecológica,Restauración rural
16356,16441,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879839,-89.512993,Rocoso-arcilloso,537.72,Restauración ecológica,Restauración rural
16357,16443,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879842,-89.51296,Rocoso-arcilloso,539,Restauración ecológica,Restauración rural
16358,16444,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879891,-89.512846,Rocoso-arcilloso,537.37,Restauración ecológica,Restauración rural
16359,16275,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879906,-89.512821,Rocoso-arcilloso,537.74,Restauración ecológica,Restauración rural
16360,16277,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879912,-89.512774,Rocoso-arcilloso,537.52,Restauración ecológica,Restauración rural
16361,16299,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87995,-89.512804,Rocoso-arcilloso,538.13,Restauración ecológica,Restauración rural
16362,16307,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879921,-89.512908,Rocoso-arcilloso,539.5,Restauración ecológica,Restauración rural
16363,16308,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879916,-89.512938,Rocoso-arcilloso,539.74,Restauración ecológica,Restauración rural
16364,16309,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879903,-89.51297,Rocoso-arcilloso,540.09,Restauración ecológica,Restauración rural
16365,16316,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879886,-89.513,Rocoso-arcilloso,540.12,Restauración ecológica,Restauración rural
16366,16323,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879876,-89.513025,Rocoso-arcilloso,539.63,Restauración ecológica,Restauración rural
16367,16330,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879918,-89.513028,Rocoso-arcilloso,541.06,Restauración ecológica,Restauración rural
16368,16332,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879967,-89.512868,Rocoso-arcilloso,541.55,Restauración ecológica,Restauración rural
16369,16348,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87999,-89.51285,Rocoso-arcilloso,541.81,Restauración ecológica,Restauración rural
16374,16222,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.88958,-89.47763,Humífero-arcilloso,571.1,Restauración ecológica,Restauración rural
16376,16212,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889558,-89.477584,Humífero-arcilloso,572.3,Restauración ecológica,Restauración rural
16379,16232,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889533,-89.477579,Humífero-arcilloso,574.19,Restauración ecológica,Restauración rural
16380,16234,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889517,-89.477582,Humífero-arcilloso,574.39,Restauración ecológica,Restauración rural
16381,16496,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889509,-89.477598,Humífero-arcilloso,574.43,Restauración ecológica,Restauración rural
16383,16519,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889509,-89.477581,Humífero-arcilloso,576.14,Restauración ecológica,Restauración rural
16384,16472,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889481,-89.477582,Humífero-arcilloso,575.7,Restauración ecológica,Restauración rural
16385,16527,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889462,-89.477565,Humífero-arcilloso,576.22,Restauración ecológica,Restauración rural
16388,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889424,-89.477563,Humífero-arcilloso,577.41,Restauración ecológica,Restauración rural
16389,16532,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889409,-89.477572,Humífero-arcilloso,577.26,Restauración ecológica,Restauración rural
16393,16538,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889354,-89.477594,Humífero-arcilloso,578.59,Restauración ecológica,Restauración rural
16395,16539,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889335,-89.477586,Humífero-arcilloso,578.25,Restauración ecológica,Restauración rural
16396,16543,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889323,-89.477561,Humífero-arcilloso,578.22,Restauración ecológica,Restauración rural
16398,16400,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889275,-89.477604,Humífero-arcilloso,580.17,Restauración ecológica,Restauración rural
16400,0,17/11/2022,Control,,20,Litoral,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889266,-89.477556,Humífero-arcilloso,580.55,Restauración ecológica,Restauración rural
16402,16388,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889213,-89.477613,Humífero-arcilloso,579.83,Restauración ecológica,Restauración rural
16403,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889222,-89.47761,Humífero-arcilloso,580.74,Restauración ecológica,Restauración rural
16404,16149,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889184,-89.477625,Humífero-arcilloso,581.45,Restauración ecológica,Restauración rural
16405,16162,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889199,-89.477587,Humífero-arcilloso,581.22,Restauración ecológica,Restauración rural
16406,16170,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889189,-89.477584,Humífero-arcilloso,580.91,Restauración ecológica,Restauración rural
16413,16403,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889104,-89.477611,Humífero-arcilloso,582.2,Restauración ecológica,Restauración rural
16414,16192,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889104,-89.477593,Humífero-arcilloso,582.14,Restauración ecológica,Restauración rural
16416,16201,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889073,-89.477611,Humífero-arcilloso,582.53,Restauración ecológica,Restauración rural
16419,16212,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889066,-89.477628,Humífero-arcilloso,583.02,Restauración ecológica,Restauración rural
16421,16350,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879969,-89.513018,Rocoso-arcilloso,535.05,Restauración ecológica,Restauración rural
16422,16352,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879984,-89.512987,Rocoso-arcilloso,535.63,Restauración ecológica,Restauración rural
16423,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879995,-89.512945,Rocoso-arcilloso,536.9,Restauración ecológica,Restauración rural
16424,16423,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879997,-89.512921,Rocoso-arcilloso,536.38,Restauración ecológica,Restauración rural
16425,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.880054,-89.512874,Rocoso-arcilloso,537.27,Restauración ecológica,Restauración rural
16426,16425,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.880001,-89.512854,Rocoso-arcilloso,536.96,Restauración ecológica,Restauración rural
16427,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879929,-89.512956,Rocoso-arcilloso,536.23,Restauración ecológica,Restauración rural
16428,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879928,-89.512989,Rocoso-arcilloso,535.98,Restauración ecológica,Restauración rural
16429,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879894,-89.513029,Rocoso-arcilloso,535.59,Restauración ecológica,Restauración rural
16430,16427,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879933,-89.512888,Rocoso-arcilloso,536.04,Restauración ecológica,Restauración rural
16431,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879942,-89.512869,Rocoso-arcilloso,536.37,Restauración ecológica,Restauración rural
16432,16428,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879986,-89.512823,Rocoso-arcilloso,536.46,Restauración ecológica,Restauración rural
16433,16429,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879885,-89.512954,Rocoso-arcilloso,535.85,Restauración ecológica,Restauración rural
16434,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879884,-89.512962,Rocoso-arcilloso,535.78,Restauración ecológica,Restauración rural
16435,16431,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879875,-89.512991,Rocoso-arcilloso,535.81,Restauración ecológica,Restauración rural
16436,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879854,-89.512994,Rocoso-arcilloso,536.32,Restauración ecológica,Restauración rural
16437,16434,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879849,-89.513013,Rocoso-arcilloso,536.34,Restauración ecológica,Restauración rural
16438,16436,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879836,-89.513023,Rocoso-arcilloso,536.91,Restauración ecológica,Restauración rural
16439,16440,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879846,-89.512929,Rocoso-arcilloso,535.92,Restauración ecológica,Restauración rural
16440,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879865,-89.512923,Rocoso-arcilloso,536.65,Restauración ecológica,Restauración rural
16441,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879849,-89.512893,Rocoso-arcilloso,535.62,Restauración ecológica,Restauración rural
16442,16441,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87988,-89.512859,Rocoso-arcilloso,535.12,Restauración ecológica,Restauración rural
16443,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879911,-89.512884,Rocoso-arcilloso,536.65,Restauración ecológica,Restauración rural
16444,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879929,-89.512852,Rocoso-arcilloso,535.86,Restauración ecológica,Restauración rural
16445,16443,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879929,-89.512819,Rocoso-arcilloso,535.23,Restauración ecológica,Restauración rural
16471,16222,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889047,-89.477575,Humífero-arcilloso,581.78,Restauración ecológica,Restauración rural
16472,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889273,-89.477907,Humífero-arcilloso,595.62,Restauración ecológica,Restauración rural
16479,16519,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889307,-89.477883,Humífero-arcilloso,596.64,Restauración ecológica,Restauración rural
16480,16472,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889305,-89.477866,Humífero-arcilloso,596.9,Restauración ecológica,Restauración rural
16486,16527,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889283,-89.477825,Humífero-arcilloso,596.36,Restauración ecológica,Restauración rural
16487,16532,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889271,-89.477824,Humífero-arcilloso,596.61,Restauración ecológica,Restauración rural
16488,16538,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889273,-89.477805,Humífero-arcilloso,597.29,Restauración ecológica,Restauración rural
16495,16539,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889299,-89.477775,Humífero-arcilloso,597.09,Restauración ecológica,Restauración rural
16496,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889156,-89.478079,Humífero-arcilloso,589.51,Restauración ecológica,Restauración rural
16501,16170,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889103,-89.478061,Humífero-arcilloso,589.28,Restauración ecológica,Restauración rural
16502,16192,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889107,-89.478094,Humífero-arcilloso,589.37,Restauración ecológica,Restauración rural
16504,16201,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889066,-89.478091,Humífero-arcilloso,589.34,Restauración ecológica,Restauración rural
16505,16212,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889072,-89.478039,Humífero-arcilloso,589.19,Restauración ecológica,Restauración rural
16506,16222,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889052,-89.478034,Humífero-arcilloso,588.72,Restauración ecológica,Restauración rural
16509,16496,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889002,-89.478088,Humífero-arcilloso,588.65,Restauración ecológica,Restauración rural
16513,16232,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889309,-89.477975,Humífero-arcilloso,597.05,Restauración ecológica,Restauración rural
16514,16234,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889274,-89.477972,Humífero-arcilloso,596.72,Restauración ecológica,Restauración rural
16518,16496,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889311,-89.477935,Humífero-arcilloso,597.2,Restauración ecológica,Restauración rural
16519,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.88929,-89.47793,Humífero-arcilloso,597.37,Restauración ecológica,Restauración rural
16523,16543,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889281,-89.477751,Humífero-arcilloso,595.35,Restauración ecológica,Restauración rural
16524,16388,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889262,-89.477749,Humífero-arcilloso,596.59,Restauración ecológica,Restauración rural
16527,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.88931,-89.477718,Humífero-arcilloso,596.48,Restauración ecológica,Restauración rural
